Id;Kingdom;Phylum;Class;Order;Family;Genus;Species;Subspecies;Scientific Name;Author;Rank;Listing;Party;Listed under
4565;Animalia;Chordata;Reptilia;Testudines;Testudinidae;Kinixys;erosa;;Kinixys erosa;(Schweigger, 1812);SPECIES;II;;Testudinidae spp.
8543;Animalia;Chordata;Reptilia;Testudines;Testudinidae;Kinixys;homeana;;Kinixys homeana;Bell, 1827;SPECIES;II;;Testudinidae spp.
5105;Animalia;Chordata;Reptilia;Testudines;Testudinidae;Kinixys;lobatsiana;;Kinixys lobatsiana;(Power, 1927);SPECIES;II;;Testudinidae spp.
6878;Animalia;Chordata;Reptilia;Testudines;Testudinidae;Kinixys;natalensis;;Kinixys natalensis;Hewitt, 1935;SPECIES;II;;Testudinidae spp.
6801;Animalia;Chordata;Reptilia;Testudines;Testudinidae;Kinixys;spekii;;Kinixys spekii;Gray, 1863;SPECIES;II;;Testudinidae spp.
5628;Animalia;Chordata;Reptilia;Testudines;Testudinidae;Malacochersus;tornieri;;Malacochersus tornieri;(Siebenrock, 1903);SPECIES;II;;Testudinidae spp.
10508;Animalia;Chordata;Reptilia;Testudines;Testudinidae;Manouria;emys;;Manouria emys;(Schlegel & S. Müller, 1844);SPECIES;II;;Testudinidae spp.
5329;Animalia;Chordata;Reptilia;Testudines;Testudinidae;Manouria;impressa;;Manouria impressa;(Günther, 1882);SPECIES;II;;Testudinidae spp.
6976;Animalia;Chordata;Reptilia;Testudines;Testudinidae;Psammobates;geometricus;;Psammobates geometricus;(Linnaeus, 1758);SPECIES;I;;Psammobates geometricus
10703;Animalia;Chordata;Reptilia;Testudines;Testudinidae;Psammobates;oculifer;;Psammobates oculifer;(Kuhl, 1820);SPECIES;II;;Testudinidae spp.
4469;Animalia;Chordata;Reptilia;Testudines;Testudinidae;Psammobates;tentorius;;Psammobates tentorius;(Bell, 1828);SPECIES;II;;Testudinidae spp.
4096;Animalia;Chordata;Reptilia;Testudines;Testudinidae;Pyxis;arachnoides;;Pyxis arachnoides;Bell, 1827;SPECIES;I;;Pyxis arachnoides
10810;Animalia;Chordata;Reptilia;Testudines;Testudinidae;Pyxis;planicauda;;Pyxis planicauda;(Grandidier, 1867);SPECIES;I;;Pyxis planicauda
8867;Animalia;Chordata;Reptilia;Testudines;Testudinidae;Stigmochelys;pardalis;;Stigmochelys pardalis;(Bell, 1828);SPECIES;II;;Testudinidae spp.
3993;Animalia;Chordata;Reptilia;Testudines;Testudinidae;Testudo;graeca;;Testudo graeca;Linnaeus, 1758;SPECIES;II;;Testudinidae spp.
10582;Animalia;Chordata;Reptilia;Testudines;Testudinidae;Testudo;hermanni;;Testudo hermanni;Gmelin, 1789;SPECIES;II;;Testudinidae spp.
3704;Animalia;Chordata;Reptilia;Testudines;Testudinidae;Testudo;horsfieldii;;Testudo horsfieldii;Gray, 1844;SPECIES;II;;Testudinidae spp.
7530;Animalia;Chordata;Reptilia;Testudines;Testudinidae;Testudo;kleinmanni;;Testudo kleinmanni;Lortet, 1883;SPECIES;I;;Testudo kleinmanni
9054;Animalia;Chordata;Reptilia;Testudines;Testudinidae;Testudo;marginata;;Testudo marginata;Schoepff, 1792;SPECIES;II;;Testudinidae spp.
4713;Animalia;Chordata;Reptilia;Testudines;Trionychidae;Amyda;cartilaginea;;Amyda cartilaginea;(Boddaert, 1770);SPECIES;II;;Amyda cartilaginea
12286;Animalia;Chordata;Reptilia;Testudines;Trionychidae;Apalone;spinifera;atra;Apalone spinifera atra;;SUBSPECIES;I;;Apalone spinifera atra
6337;Animalia;Chordata;Reptilia;Testudines;Trionychidae;Chitra;chitra;;Chitra chitra;Wirot Nutaphand, 1986;SPECIES;I;;Chitra chitra
10296;Animalia;Chordata;Reptilia;Testudines;Trionychidae;Chitra;indica;;Chitra indica;(Gray, 1831);SPECIES;II;;Chitra spp.
10248;Animalia;Chordata;Reptilia;Testudines;Trionychidae;Chitra;vandijki;;Chitra vandijki;McCord & Pritchard, 2003;SPECIES;I;;Chitra vandijki
7800;Animalia;Chordata;Reptilia;Testudines;Trionychidae;Dogania;subplana;;Dogania subplana;(Geoffroy Saint-Hilaire, 1809);SPECIES;II;;Dogania subplana
5271;Animalia;Chordata;Reptilia;Testudines;Trionychidae;Lissemys;ceylonensis;;Lissemys ceylonensis;(Gray, 1856);SPECIES;II;;Lissemys ceylonensis
11037;Animalia;Chordata;Reptilia;Testudines;Trionychidae;Lissemys;punctata;;Lissemys punctata;(Lacépède, 1788);SPECIES;II;;Lissemys punctata
10001;Animalia;Chordata;Reptilia;Testudines;Trionychidae;Lissemys;scutata;;Lissemys scutata;(Peters, 1868);SPECIES;II;;Lissemys scutata
4514;Animalia;Chordata;Reptilia;Testudines;Trionychidae;Nilssonia;formosa;;Nilssonia formosa;(Gray, 1869);SPECIES;II;;Nilssonia formosa
6115;Animalia;Chordata;Reptilia;Testudines;Trionychidae;Nilssonia;gangetica;;Nilssonia gangetica;(Cuvier, 1825);SPECIES;I;;Nilssonia gangetica
7674;Animalia;Chordata;Reptilia;Testudines;Trionychidae;Nilssonia;hurum;;Nilssonia hurum;(Gray, 1831);SPECIES;I;;Nilssonia hurum
9277;Animalia;Chordata;Reptilia;Testudines;Trionychidae;Nilssonia;leithii;;Nilssonia leithii;(Gray, 1872);SPECIES;II;;Nilssonia leithii
3239;Animalia;Chordata;Reptilia;Testudines;Trionychidae;Nilssonia;nigricans;;Nilssonia nigricans;(Anderson, 1875);SPECIES;I;;Nilssonia nigricans
9161;Animalia;Chordata;Reptilia;Testudines;Trionychidae;Palea;steindachneri;;Palea steindachneri;(Siebenrock, 1906);SPECIES;II;;Palea steindachneri
7944;Animalia;Chordata;Reptilia;Testudines;Trionychidae;Pelochelys;bibroni;;Pelochelys bibroni;(Owen, 1853);SPECIES;II;;Pelochelys spp.
7022;Animalia;Chordata;Reptilia;Testudines;Trionychidae;Pelochelys;cantorii;;Pelochelys cantorii;Gray, 1864;SPECIES;II;;Pelochelys spp.
4285;Animalia;Chordata;Reptilia;Testudines;Trionychidae;Pelochelys;signifera;;Pelochelys signifera;Webb, 2003;SPECIES;II;;Pelochelys spp.
7613;Animalia;Chordata;Reptilia;Testudines;Trionychidae;Pelodiscus;axenaria;;Pelodiscus axenaria;(Zhou, Zhang & Fang, 1991);SPECIES;II;;Pelodiscus axenaria
4370;Animalia;Chordata;Reptilia;Testudines;Trionychidae;Pelodiscus;maackii;;Pelodiscus maackii;(Brandt, 1857);SPECIES;II;;Pelodiscus maackii
9858;Animalia;Chordata;Reptilia;Testudines;Trionychidae;Pelodiscus;parviformis;;Pelodiscus parviformis;Tang, 1997;SPECIES;II;;Pelodiscus parviformis
9827;Animalia;Chordata;Reptilia;Testudines;Trionychidae;Rafetus;swinhoei;;Rafetus swinhoei;(Gray, 1873);SPECIES;II;;Rafetus swinhoei
6626;Animalia;Chordata;Amphibia;Anura;Aromobatidae;Allobates;femoralis;;Allobates femoralis;(Boulenger, 1884);SPECIES;II;;Allobates femoralis
4162;Animalia;Chordata;Amphibia;Anura;Aromobatidae;Allobates;hodli;;Allobates hodli;Simões, Lima & Farias, 2010;SPECIES;II;;Allobates hodli
4779;Animalia;Chordata;Amphibia;Anura;Aromobatidae;Allobates;myersi;;Allobates myersi;(Pyburn, 1981);SPECIES;II;;Allobates myersi
9662;Animalia;Chordata;Amphibia;Anura;Aromobatidae;Allobates;rufulus;;Allobates rufulus;(Gorzula, 1990);SPECIES;II;;Allobates rufulus
9758;Animalia;Chordata;Amphibia;Anura;Aromobatidae;Allobates;zaparo;;Allobates zaparo;(Silverstone, 1976);SPECIES;II;;Allobates zaparo
7900;Animalia;Chordata;Amphibia;Anura;Bufonidae;Altiphrynoides;malcolmi;;Altiphrynoides malcolmi;Grandison, 1978;SPECIES;I;;Altiphrynoides spp.
8571;Animalia;Chordata;Amphibia;Anura;Bufonidae;Altiphrynoides;osgoodi;;Altiphrynoides osgoodi;(Loveridge, 1932);SPECIES;I;;Altiphrynoides spp.
6093;Animalia;Chordata;Amphibia;Anura;Bufonidae;Amietophrynus;superciliaris;;Amietophrynus superciliaris;(Boulenger, 1888);SPECIES;I;;Amietophrynus superciliaris
7380;Animalia;Chordata;Amphibia;Anura;Bufonidae;Atelopus;zeteki;;Atelopus zeteki;Dunn, 1933;SPECIES;I;;Atelopus zeteki
4590;Animalia;Chordata;Amphibia;Anura;Bufonidae;Incilius;periglenes;;Incilius periglenes;(Savage, 1967);SPECIES;I;;Incilius periglenes
8751;Animalia;Chordata;Amphibia;Anura;Bufonidae;Nectophrynoides;asperginis;;Nectophrynoides asperginis;Poynton, Howell, Clarke & Lovett, 1999;SPECIES;I;;Nectophrynoides spp.
10469;Animalia;Chordata;Amphibia;Anura;Bufonidae;Nectophrynoides;cryptus;;Nectophrynoides cryptus;Perret, 1971;SPECIES;I;;Nectophrynoides spp.
54740;Animalia;Chordata;Amphibia;Anura;Bufonidae;Nectophrynoides;frontierei;;Nectophrynoides frontierei;Menegon, Salvidio & Loader, 2004;SPECIES;I;;Nectophrynoides spp.
54741;Animalia;Chordata;Amphibia;Anura;Bufonidae;Nectophrynoides;laevis;;Nectophrynoides laevis;Menegon, Salvidio & Loader, 2004;SPECIES;I;;Nectophrynoides spp.
54742;Animalia;Chordata;Amphibia;Anura;Bufonidae;Nectophrynoides;laticeps;;Nectophrynoides laticeps;Channing, Menegon, Salvidio & Akker, 2005;SPECIES;I;;Nectophrynoides spp.
9477;Animalia;Chordata;Amphibia;Anura;Bufonidae;Nectophrynoides;minutus;;Nectophrynoides minutus;Perret, 1972;SPECIES;I;;Nectophrynoides spp.
54743;Animalia;Chordata;Amphibia;Anura;Bufonidae;Nectophrynoides;paulae;;Nectophrynoides paulae;Menegon, Salvidio, Ngalason & Loader, 2007;SPECIES;I;;Nectophrynoides spp.
54744;Animalia;Chordata;Amphibia;Anura;Bufonidae;Nectophrynoides;poyntoni;;Nectophrynoides poyntoni;Menegon, Salvidio & Loader, 2004;SPECIES;I;;Nectophrynoides spp.
54745;Animalia;Chordata;Amphibia;Anura;Bufonidae;Nectophrynoides;pseudotornieri;;Nectophrynoides pseudotornieri;Menegon, Salvidio & Loader, 2004;SPECIES;I;;Nectophrynoides spp.
10076;Animalia;Chordata;Amphibia;Anura;Bufonidae;Nectophrynoides;tornieri;;Nectophrynoides tornieri;(Roux, 1906);SPECIES;I;;Nectophrynoides spp.
54747;Animalia;Chordata;Amphibia;Anura;Bufonidae;Nectophrynoides;vestergaardi;;Nectophrynoides vestergaardi;Menegon, Salvidio & Loader, 2004;SPECIES;I;;Nectophrynoides spp.
5328;Animalia;Chordata;Amphibia;Anura;Bufonidae;Nectophrynoides;viviparus;;Nectophrynoides viviparus;(Tornier, 1905);SPECIES;I;;Nectophrynoides spp.
5369;Animalia;Chordata;Amphibia;Anura;Bufonidae;Nectophrynoides;wendyae;;Nectophrynoides wendyae;Clarke, 1988;SPECIES;I;;Nectophrynoides spp.
3194;Animalia;Chordata;Amphibia;Anura;Bufonidae;Nimbaphrynoides;occidentalis;;Nimbaphrynoides occidentalis;Angel, 1943;SPECIES;I;;Nimbaphrynoides spp.
10869;Animalia;Chordata;Amphibia;Anura;Calyptocephalellidae;Calyptocephalella;gayi;;Calyptocephalella gayi;(Duméril & Bibron, 1841);SPECIES;III;CL;Calyptocephalella gayi
7222;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Adelphobates;castaneoticus;;Adelphobates castaneoticus;(Caldwell & Myers, 1990);SPECIES;II;;Adelphobates spp.
6151;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Adelphobates;galactonotus;;Adelphobates galactonotus;(Steindachner, 1864);SPECIES;II;;Adelphobates spp.
4739;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Adelphobates;quinquevittatus;;Adelphobates quinquevittatus;(Steindachner, 1864);SPECIES;II;;Adelphobates spp.
5353;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Ameerega;altamazonica;;Ameerega altamazonica;Twomey & Brown, 2008;SPECIES;II;;Ameerega spp.
9808;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Ameerega;andina;;Ameerega andina;(Myers & Burrowes, 1987);SPECIES;II;;Ameerega spp.
4840;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Ameerega;bassleri;;Ameerega bassleri;(Melin, 1941);SPECIES;II;;Ameerega spp.
4492;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Ameerega;bilinguis;;Ameerega bilinguis;(Jungfer, 1989);SPECIES;II;;Ameerega spp.
5684;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Ameerega;boehmei;;Ameerega boehmei;Lötters, Schmitz, Reichle, Rödder & Quennet, 2009;SPECIES;II;;Ameerega spp.
4158;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Ameerega;boliviana;;Ameerega boliviana;(Boulenger, 1902);SPECIES;II;;Ameerega spp.
10457;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Ameerega;braccata;;Ameerega braccata;(Steindachner, 1864);SPECIES;II;;Ameerega spp.
9190;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Ameerega;cainarachi;;Ameerega cainarachi;(Schulte, 1989);SPECIES;II;;Ameerega spp.
10416;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Ameerega;erythromos;;Ameerega erythromos;(Vigle & Miyata, 1980);SPECIES;II;;Ameerega spp.
5050;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Ameerega;flavopicta;;Ameerega flavopicta;(A. Lutz, 1925);SPECIES;II;;Ameerega spp.
5651;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Ameerega;hahneli;;Ameerega hahneli;(Boulenger, 1884);SPECIES;II;;Ameerega spp.
5654;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Ameerega;ignipedis;;Ameerega ignipedis;Brown & Twomey, 2009;SPECIES;II;;Ameerega spp.
9404;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Ameerega;ingeri;;Ameerega ingeri;(Cochran & Goin, 1970);SPECIES;II;;Ameerega spp.
4839;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Ameerega;labialis;;Ameerega labialis;(Cope, 1874);SPECIES;II;;Ameerega spp.
5968;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Ameerega;macero;;Ameerega macero;Rodríguez & Myers, 1993;SPECIES;II;;Ameerega spp.
9023;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Ameerega;maculata;;Ameerega maculata;(W. Peters, 1873);SPECIES;II;;Ameerega spp.
6462;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Ameerega;parvula;;Ameerega parvula;(Boulenger, 1882);SPECIES;II;;Ameerega spp.
10918;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Ameerega;pepperi;;Ameerega pepperi;Brown & Twomey, 2009;SPECIES;II;;Ameerega spp.
4648;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Ameerega;peruviridis;;Ameerega peruviridis;Bauer, 1986;SPECIES;II;;Ameerega spp.
5728;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Ameerega;petersi;;Ameerega petersi;(Silverstone, 1976);SPECIES;II;;Ameerega spp.
10462;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Ameerega;picta;;Ameerega picta;(Tschudi, 1838);SPECIES;II;;Ameerega spp.
4732;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Ameerega;planipaleae;;Ameerega planipaleae;(Morales & Velazco, 1998);SPECIES;II;;Ameerega spp.
10094;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Ameerega;pongoensis;;Ameerega pongoensis;(Schulte, 1999);SPECIES;II;;Ameerega spp.
8162;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Ameerega;pulchripecta;;Ameerega pulchripecta;(Silverstone, 1976);SPECIES;II;;Ameerega spp.
8578;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Ameerega;rubriventris;;Ameerega rubriventris;(Lötters, Debold, Henle, Glaw & Kneller, 1997);SPECIES;II;;Ameerega spp.
5972;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Ameerega;silverstonei;;Ameerega silverstonei;(Myers & Daly, 1979);SPECIES;II;;Ameerega spp.
7084;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Ameerega;simulans;;Ameerega simulans;(Myers, Rodriguez & Icochea, 1998);SPECIES;II;;Ameerega spp.
9239;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Ameerega;smaragdina;;Ameerega smaragdina;(Silverstone, 1976);SPECIES;II;;Ameerega spp.
6078;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Ameerega;trivittata;;Ameerega trivittata;(Spix, 1824);SPECIES;II;;Ameerega spp.
10619;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Ameerega;yoshina;;Ameerega yoshina;Brown & Twomey, 2009;SPECIES;II;;Ameerega spp.
3814;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Ameerega;yungicola;;Ameerega yungicola;(Lötters, Schmitz & Reichle, 2006);SPECIES;II;;Ameerega spp.
4231;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Andinobates;abditus;;Andinobates abditus;(Myers & Daly, 1976);SPECIES;II;;Andinobates spp.
7728;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Andinobates;altobueyensis;;Andinobates altobueyensis;(Silverstone, 1975);SPECIES;II;;Andinobates spp.
3613;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Andinobates;bombetes;;Andinobates bombetes;(Myers & Daly, 1980);SPECIES;II;;Andinobates spp.
9053;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Andinobates;claudiae;;Andinobates claudiae;(Jungfer, Lötters & Jörgens, 2000);SPECIES;II;;Andinobates spp.
6456;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Andinobates;daleswansoni;;Andinobates daleswansoni;(Rueda-Almonacid, Rada, Sánchez-Pacheco, et al., 2006);SPECIES;II;;Andinobates spp.
9014;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Andinobates;dorisswansonae;;Andinobates dorisswansonae;(Rueda-Almonacid, Rada, Sánchez-Pacheco, et al., 2006);SPECIES;II;;Andinobates spp.
4063;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Andinobates;fulguritus;;Andinobates fulguritus;(Silverstone, 1975);SPECIES;II;;Andinobates spp.
3513;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Andinobates;minutus;;Andinobates minutus;(Shreve, 1935);SPECIES;II;;Andinobates spp.
8460;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Andinobates;opisthomelas;;Andinobates opisthomelas;(Boulenger, 1899);SPECIES;II;;Andinobates spp.
5208;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Andinobates;tolimensis;;Andinobates tolimensis;Bernal-Bautista, Luna-Mora, Gallego & Quevedo-Gil, 2007;SPECIES;II;;Andinobates spp.
10056;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Andinobates;viridis;;Andinobates viridis;(Myers & Daly, 1976);SPECIES;II;;Andinobates spp.
4699;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Andinobates;virolensis;;Andinobates virolensis;(Ruiz-Carranza and Ramírez-Pinilla, 1992);SPECIES;II;;Andinobates spp.
9783;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Dendrobates;auratus;;Dendrobates auratus;(Girard, 1855);SPECIES;II;;Dendrobates spp.
54751;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Dendrobates;enigmaticus;;Dendrobates enigmaticus;Schulte, 1999;SPECIES;II;;Dendrobates spp.
54752;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Dendrobates;fantasticus-imitator;;Dendrobates fantasticus-imitator;Schulte, 1999;SPECIES;II;;Dendrobates spp.
9238;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Dendrobates;leucomelas;;Dendrobates leucomelas;Steindachner, 1864;SPECIES;II;;Dendrobates spp.
7505;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Dendrobates;nubeculosus;;Dendrobates nubeculosus;Jungfer & Böhme, 2004;SPECIES;II;;Dendrobates spp.
54753;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Dendrobates;riverimus;;Dendrobates riverimus;Schulte, 1999;SPECIES;II;;Dendrobates spp.
9978;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Dendrobates;tinctorius;;Dendrobates tinctorius;(Cuvier, 1797);SPECIES;II;;Dendrobates spp.
5479;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Dendrobates;truncatus;;Dendrobates truncatus;(Cope, 1861);SPECIES;II;;Dendrobates spp.
11208;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Epipedobates;anthonyi;;Epipedobates anthonyi;(Noble, 1921);SPECIES;II;;Epipedobates spp.
7387;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Epipedobates;boulengeri;;Epipedobates boulengeri;(Barbour, 1909);SPECIES;II;;Epipedobates spp.
5073;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Epipedobates;espinosai;;Epipedobates espinosai;(Funkhouser, 1956);SPECIES;II;;Epipedobates spp.
9411;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Epipedobates;machalilla;;Epipedobates machalilla;(Coloma, 1995);SPECIES;II;;Epipedobates spp.
3197;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Epipedobates;narinensis;;Epipedobates narinensis;Mueses-Cisneros, Cepeda-Quilindo & Moreno-Quintero, 2008;SPECIES;II;;Epipedobates spp.
9487;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Epipedobates;tricolor;;Epipedobates tricolor;(Boulenger, 1899);SPECIES;II;;Epipedobates spp.
6129;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Excidobates;captivus;;Excidobates captivus;(Myers, 1982);SPECIES;II;;Excidobates spp.
9596;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Excidobates;mysteriosus;;Excidobates mysteriosus;Myers, 1982;SPECIES;II;;Excidobates spp.
8305;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Hyloxalus;azureiventris;;Hyloxalus azureiventris;(Kneller & Henle, 1985);SPECIES;II;;Hyloxalus azureiventris
6785;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Minyobates;steyermarki;;Minyobates steyermarki;(Rivero, 1971);SPECIES;II;;Minyobates spp.
4826;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Oophaga;arborea;;Oophaga arborea;(Myers, Daly & Martínez, 1984);SPECIES;II;;Oophaga spp.
7176;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Oophaga;granulifera;;Oophaga granulifera;(Taylor, 1958);SPECIES;II;;Oophaga spp.
3629;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Oophaga;histrionica;;Oophaga histrionica;(Berthold, 1845);SPECIES;II;;Oophaga spp.
7595;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Oophaga;lehmanni;;Oophaga lehmanni;(Myers & Daly, 1976);SPECIES;II;;Oophaga spp.
5993;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Oophaga;occultator;;Oophaga occultator;(Myers & Daly, 1976);SPECIES;II;;Oophaga spp.
9003;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Oophaga;pumilio;;Oophaga pumilio;(Schmidt, 1857);SPECIES;II;;Oophaga spp.
7154;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Oophaga;speciosa;;Oophaga speciosa;(Schmidt, 1857);SPECIES;II;;Oophaga spp.
7076;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Oophaga;sylvatica;;Oophaga sylvatica;(Funkhouser, 1956);SPECIES;II;;Oophaga spp.
9900;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Oophaga;vicentei;;Oophaga vicentei;(Jungfer, Weygoldt & Juraske, 1996);SPECIES;II;;Oophaga spp.
11170;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Phyllobates;aurotaenia;;Phyllobates aurotaenia;(Boulenger, 1913);SPECIES;II;;Phyllobates spp.
10176;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Phyllobates;bicolor;;Phyllobates bicolor;Duméril & Bibron, 1841;SPECIES;II;;Phyllobates spp.
4099;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Phyllobates;lugubris;;Phyllobates lugubris;(O. Schmidt, 1857);SPECIES;II;;Phyllobates spp.
4544;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Phyllobates;terribilis;;Phyllobates terribilis;Myers, Daly & Malkin, 1978;SPECIES;II;;Phyllobates spp.
6947;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Phyllobates;vittatus;;Phyllobates vittatus;(Cope, 1893);SPECIES;II;;Phyllobates spp.
54754;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Ranitomeya;altobueyensis;;Ranitomeya altobueyensis;(Silverstone, 1975);SPECIES;II;;Ranitomeya spp.
7932;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Ranitomeya;amazonica;;Ranitomeya amazonica;(Schulte, 1999);SPECIES;II;;Ranitomeya spp.
10459;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Ranitomeya;benedicta;;Ranitomeya benedicta;Brown, Twomey, Pepper & Sanchez-Rodriguez, 2008;SPECIES;II;;Ranitomeya spp.
8282;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Ranitomeya;biolat;;Ranitomeya biolat;(Morales, 1992);SPECIES;II;;Ranitomeya spp.
10198;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Ranitomeya;cyanovittata;;Ranitomeya cyanovittata;Perez Peña, Chavez, Twomey & Brown, 2010;SPECIES;II;;Ranitomeya spp.
9844;Animalia;Chordata;Amphibia;Anura;Dendrobatidae;Ranitomeya;defleri;;Ranitomeya defleri;Twomey & Brown, 2009;SPECIES;II;;Ranitomeya spp.
